u,v,X,Y,Z
0.420000, 0.060000,1.800000,22.638717,12.600000
0.420000, 0.080000,2.400000,23.408178,12.600000
0.420000, 0.100000,3.000000,24.141851,12.600000
0.420000, 0.120000,3.600000,24.839734,12.600000
0.420000, 0.140000,4.200000,25.501829,12.600000
0.420000, 0.160000,4.800000,26.128135,12.600000
0.420000, 0.180000,5.400000,26.718651,12.600000
0.420000, 0.200000,6.000000,27.273379,12.600000
0.420000, 0.220000,6.600000,27.792318,12.600000
0.420000, 0.240000,7.200000,28.275468,12.600000
0.420000, 0.260000,7.800000,28.722829,12.600000
0.420000, 0.280000,8.400000,29.134402,12.600000
0.420000, 0.300000,9.000000,29.510185,12.600000
0.420000, 0.320000,9.600000,29.850180,12.600000
0.420000, 0.340000,10.200000,30.154385,12.600000
0.420000, 0.360000,10.800000,30.422802,12.600000
0.420000, 0.380000,11.400000,30.655430,12.600000
0.420000, 0.400000,12.000000,30.852269,12.600000
0.420000, 0.420000,12.600000,31.013319,12.600000
0.420000, 0.440000,13.200000,31.138580,12.600000
0.420000, 0.460000,13.800000,31.228052,12.600000
0.420000, 0.480000,14.400000,31.281736,12.600000
0.420000, 0.500000,15.000000,31.299630,12.600000
0.420000, 0.520000,15.600000,31.281736,12.600000
0.420000, 0.540000,16.200000,31.228052,12.600000
0.420000, 0.560000,16.800000,31.138580,12.600000
0.420000, 0.580000,17.400000,31.013319,12.600000
0.420000, 0.600000,18.000000,30.852269,12.600000
0.420000, 0.620000,18.600000,30.655430,12.600000
0.420000, 0.640000,19.200000,30.422802,12.600000
0.420000, 0.660000,19.800000,30.154385,12.600000
0.420000, 0.680000,20.400000,29.850180,12.600000
0.420000, 0.700000,21.000000,29.510185,12.600000
0.420000, 0.720000,21.600000,29.134402,12.600000
0.420000, 0.740000,22.200000,28.722829,12.600000
0.420000, 0.760000,22.800000,28.275468,12.600000
0.420000, 0.780000,23.400000,27.792318,12.600000
0.420000, 0.800000,24.000000,27.273379,12.600000
0.420000, 0.820000,24.600000,26.718651,12.600000
0.420000, 0.840000,25.200000,26.128135,12.600000
0.420000, 0.860000,25.800000,25.501829,12.600000
0.420000, 0.880000,26.400000,24.839734,12.600000
0.420000, 0.900000,27.000000,24.141851,12.600000
0.420000, 0.920000,27.600000,23.408178,12.600000
0.420000, 0.940000,28.200000,22.638717,12.600000
0.420000, 0.960000,28.800000,21.833467,12.600000
0.420000, 0.980000,29.400000,20.992428,12.600000
0.420000, 1.000000,30.000000,20.115600,12.600000
0.440000, 0.000000,0.000000,20.174400,13.200000
0.440000, 0.020000,0.600000,21.072318,13.200000
0.440000, 0.040000,1.200000,21.933587,13.200000
0.440000, 0.060000,1.800000,22.758206,13.200000
0.440000, 0.080000,2.400000,23.546175,13.200000
0.440000, 0.100000,3.000000,24.297494,13.200000
0.440000, 0.120000,3.600000,25.012164,13.200000
0.440000, 0.140000,4.200000,25.690184,13.200000
0.440000, 0.160000,4.800000,26.331554,13.200000
0.440000, 0.180000,5.400000,26.936275,13.200000
0.440000, 0.200000,6.000000,27.504346,13.200000
0.440000, 0.220000,6.600000,28.035767,13.200000
0.440000, 0.240000,7.200000,28.530538,13.200000
0.440000, 0.260000,7.800000,28.988660,13.200000
0.440000, 0.280000,8.400000,29.410131,13.200000
0.440000, 0.300000,9.000000,29.794954,13.200000
0.440000, 0.320000,9.600000,30.143126,13.200000
0.440000, 0.340000,10.200000,30.454649,13.200000
0.440000, 0.360000,10.800000,30.729522,13.200000
0.440000, 0.380000,11.400000,30.967745,13.200000
0.440000, 0.400000,12.000000,31.169318,13.200000
0.440000, 0.420000,12.600000,31.334242,13.200000
0.440000, 0.440000,13.200000,31.462516,13.200000
0.440000, 0.460000,13.800000,31.554141,13.200000
0.440000, 0.480000,14.400000,31.609115,13.200000
0.440000, 0.500000,15.000000,31.627440,13.200000
0.440000, 0.520000,15.600000,31.609115,13.200000
0.440000, 0.540000,16.200000,31.554141,13.200000
0.440000, 0.560000,16.800000,31.462516,13.200000
0.440000, 0.580000,17.400000,31.334242,13.200000
0.440000, 0.600000,18.000000,31.169318,13.200000
0.440000, 0.620000,18.600000,30.967745,13.200000
0.440000, 0.640000,19.200000,30.729522,13.200000
0.440000, 0.660000,19.800000,30.454649,13.200000
0.440000, 0.680000,20.400000,30.143126,13.200000
0.440000, 0.700000,21.000000,29.794954,13.200000
0.440000, 0.720000,21.600000,29.410131,13.200000
0.440000, 0.740000,22.200000,28.988660,13.200000
0.440000, 0.760000,22.800000,28.530538,13.200000
0.440000, 0.780000,23.400000,28.035767,13.200000
0.440000, 0.800000,24.000000,27.504346,13.200000
0.440000, 0.820000,24.600000,26.936275,13.200000
0.440000, 0.840000,25.200000,26.331554,13.200000
0.440000, 0.860000,25.800000,25.690184,13.200000
0.440000, 0.880000,26.400000,25.012164,13.200000
0.440000, 0.900000,27.000000,24.297494,13.200000
0.440000, 0.920000,27.600000,23.546175,13.200000
0.440000, 0.940000,28.200000,22.758206,13.200000
0.440000, 0.960000,28.800000,21.933587,13.200000
0.440000, 0.980000,29.400000,21.072318,13.200000
0.440000, 1.000000,30.000000,20.174400,13.200000
0.460000, 0.000000,0.000000,20.216400,13.800000
0.460000, 0.020000,0.600000,21.133320,13.800000
0.460000, 0.040000,1.200000,22.012815,13.800000
0.460000, 0.060000,1.800000,22.854884,13.800000
0.460000, 0.080000,2.400000,23.659529,13.800000
0.460000, 0.100000,3.000000,24.426748,13.800000
0.460000, 0.120000,3.600000,25.156541,13.800000
0.460000, 0.140000,4.200000,25.848909,13.800000
0.460000, 0.160000,4.800000,26.503852,13.800000
0.460000, 0.180000,5.400000,27.121370,13.800000
0.460000, 0.200000,6.000000,27.701462,13.800000
0.460000, 0.220000,6.600000,28.244129,13.800000
0.460000, 0.240000,7.200000,28.749371,13.800000
0.460000, 0.260000,7.800000,29.217188,13.800000
0.460000, 0.280000,8.400000,29.647579,13.800000
0.460000, 0.300000,9.000000,30.040544,13.800000
0.460000, 0.320000,9.600000,30.396085,13.800000
0.460000, 0.340000,10.200000,30.714200,13.800000
0.460000, 0.360000,10.800000,30.994890,13.800000
0.460000, 0.380000,11.400000,31.238154,13.800000
0.460000, 0.400000,12.000000,31.443994,13.800000
0.460000, 0.420000,12.600000,31.612408,13.800000
0.460000, 0.440000,13.200000,31.743396,13.800000
0.460000, 0.460000,13.800000,31.836959,13.800000
0.460000, 0.480000,14.400000,31.893097,13.800000
0.460000, 0.500000,15.000000,31.911810,13.800000
0.460000, 0.520000,15.600000,31.893097,13.800000
0.460000, 0.540000,16.200000,31.836959,13.800000
0.460000, 0.560000,16.800000,31.743396,13.800000
0.460000, 0.580000,17.400000,31.612408,13.800000
0.460000, 0.600000,18.000000,31.443994,13.800000
0.460000, 0.620000,18.600000,31.238154,13.800000
0.460000, 0.640000,19.200000,30.994890,13.800000
0.460000, 0.660000,19.800000,30.714200,13.800000
0.460000, 0.680000,20.400000,30.396085,13.800000
0.460000, 0.700000,21.000000,30.040544,13.800000
0.460000, 0.720000,21.600000,29.647579,13.800000
0.460000, 0.740000,22.200000,29.217188,13.800000
0.460000, 0.760000,22.800000,28.749371,13.800000
0.460000, 0.780000,23.400000,28.244129,13.800000
0.460000, 0.800000,24.000000,27.701462,13.800000
0.460000, 0.820000,24.600000,27.121370,13.800000
0.460000, 0.840000,25.200000,26.503852,13.800000
0.460000, 0.860000,25.800000,25.848909,13.800000
0.460000, 0.880000,26.400000,25.156541,13.800000
0.460000, 0.900000,27.000000,24.426748,13.800000
0.460000, 0.920000,27.600000,23.659529,13.800000
0.460000, 0.940000,28.200000,22.854884,13.800000
0.460000, 0.960000,28.800000,22.012815,13.800000
0.460000, 0.980000,29.400000,21.133320,13.800000
0.460000, 1.000000,30.000000,20.216400,13.800000
0.480000, 0.000000,0.000000,20.241600,14.400000
0.480000, 0.020000,0.600000,21.175306,14.400000
0.480000, 0.040000,1.200000,22.070902,14.400000
0.480000, 0.060000,1.800000,22.928388,14.400000
0.480000, 0.080000,2.400000,23.747763,14.400000
0.480000, 0.100000,3.000000,24.529027,14.400000
0.480000, 0.120000,3.600000,25.272181,14.400000
0.480000, 0.140000,4.200000,25.977225,14.400000
0.480000, 0.160000,4.800000,26.644158,14.400000
0.480000, 0.180000,5.400000,27.272981,14.400000
0.480000, 0.200000,6.000000,27.863693,14.400000
0.480000, 0.220000,6.600000,28.416295,14.400000
0.480000, 0.240000,7.200000,28.930786,14.400000
0.480000, 0.260000,7.800000,29.407167,14.400000
0.480000, 0.280000,8.400000,29.845437,14.400000
0.480000, 0.300000,9.000000,30.245597,14.400000
0.480000, 0.320000,9.600000,30.607646,14.400000
0.480000, 0.340000,10.200000,30.931585,14.400000
0.480000, 0.360000,10.800000,31.217414,14.400000
0.480000, 0.380000,11.400000,31.465132,14.400000
0.480000, 0.400000,12.000000,31.674739,14.400000
0.480000, 0.420000,12.600000,31.846236,14.400000
0.480000, 0.440000,13.200000,31.979623,14.400000
0.480000, 0.460000,13.800000,32.074899,14.400000
0.480000, 0.480000,14.400000,32.132065,14.400000
0.480000, 0.500000,15.000000,32.151120,14.400000
0.480000, 0.520000,15.600000,32.132065,14.400000
0.480000, 0.540000,16.200000,32.074899,14.400000
0.480000, 0.560000,16.800000,31.979623,14.400000
0.480000, 0.580000,17.400000,31.846236,14.400000
0.480000, 0.600000,18.000000,31.674739,14.400000
0.480000, 0.620000,18.600000,31.465132,14.400000
0.480000, 0.640000,19.200000,31.217414,14.400000
0.480000, 0.660000,19.800000,30.931585,14.400000
0.480000, 0.680000,20.400000,30.607646,14.400000
0.480000, 0.700000,21.000000,30.245597,14.400000
0.480000, 0.720000,21.600000,29.845437,14.400000
0.480000, 0.740000,22.200000,29.407167,14.400000
0.480000, 0.760000,22.800000,28.930786,14.400000
0.480000, 0.780000,23.400000,28.416295,14.400000
0.480000, 0.800000,24.000000,27.863693,14.400000
0.480000, 0.820000,24.600000,27.272981,14.400000
0.480000, 0.840000,25.200000,26.644158,14.400000
0.480000, 0.860000,25.800000,25.977225,14.400000
0.480000, 0.880000,26.400000,25.272181,14.400000
0.480000, 0.900000,27.000000,24.529027,14.400000
0.480000, 0.920000,27.600000,23.747763,14.400000
0.480000, 0.940000,28.200000,22.928388,14.400000
0.480000, 0.960000,28.800000,22.070902,14.400000
0.480000, 0.980000,29.400000,21.175306,14.400000
0.480000, 1.000000,30.000000,20.241600,14.400000
0.500000, 0.000000,0.000000,20.250000,15.000000
0.500000, 0.020000,0.600000,21.198150,15.000000
0.500000, 0.040000,1.200000,22.107600,15.000000
0.500000, 0.060000,1.800000,22.978350,15.000000
0.500000, 0.080000,2.400000,23.810400,15.000000
0.500000, 0.100000,3.000000,24.603750,15.000000
0.500000, 0.120000,3.600000,25.358400,15.000000
0.500000, 0.140000,4.200000,26.074350,15.000000
0.500000, 0.160000,4.800000,26.751600,15.000000
0.500000, 0.180000,5.400000,27.390150,15.000000
0.500000, 0.200000,6.000000,27.990000,15.000000
0.500000, 0.220000,6.600000,28.551150,15.000000
0.500000, 0.240000,7.200000,29.073600,15.000000
0.500000, 0.260000,7.800000,29.557350,15.000000
0.500000, 0.280000,8.400000,30.002400,15.000000
0.500000, 0.300000,9.000000,30.408750,15.000000
0.500000, 0.320000,9.600000,30.776400,15.000000
0.500000, 0.340000,10.200000,31.105350,15.000000
0.500000, 0.360000,10.800000,31.395600,15.000000
0.500000, 0.380000,11.400000,31.647150,15.000000
0.500000, 0.400000,12.000000,31.860000,15.000000
0.500000, 0.420000,12.600000,32.034150,15.000000
0.500000, 0.440000,13.200000,32.169600,15.000000
0.500000, 0.460000,13.800000,32.266350,15.000000
0.500000, 0.480000,14.400000,32.324400,15.000000
0.500000, 0.500000,15.000000,32.343750,15.000000
0.500000, 0.520000,15.600000,32.324400,15.000000
0.500000, 0.540000,16.200000,32.266350,15.000000
0.500000, 0.560000,16.800000,32.169600,15.000000
0.500000, 0.580000,17.400000,32.034150,15.000000
0.500000, 0.600000,18.000000,31.860000,15.000000
0.500000, 0.620000,18.600000,31.647150,15.000000
0.500000, 0.640000,19.200000,31.395600,15.000000
0.500000, 0.660000,19.800000,31.105350,15.000000
0.500000, 0.680000,20.400000,30.776400,15.000000
0.500000, 0.700000,21.000000,30.408750,15.000000
0.500000, 0.720000,21.600000,30.002400,15.000000
0.500000, 0.740000,22.200000,29.557350,15.000000
0.500000, 0.760000,22.800000,29.073600,15.000000
0.500000, 0.780000,23.400000,28.551150,15.000000
0.500000, 0.800000,24.000000,27.990000,15.000000
0.500000, 0.820000,24.600000,27.390150,15.000000
0.500000, 0.840000,25.200000,26.751600,15.000000
0.500000, 0.860000,25.800000,26.074350,15.000000
0.500000, 0.880000,26.400000,25.358400,15.000000
0.500000, 0.900000,27.000000,24.603750,15.000000
0.500000, 0.920000,27.600000,23.810400,15.000000
0.500000, 0.940000,28.200000,22.978350,15.000000
0.500000, 0.960000,28.800000,22.107600,15.000000
0.500000, 0.980000,29.400000,21.198150,15.000000
0.500000, 1.000000,30.000000,20.250000,15.000000
0.520000, 0.000000,0.000000,20.241600,15.600000
0.520000, 0.020000,0.600000,21.201724,15.600000
0.520000, 0.040000,1.200000,22.122659,15.600000
0.520000, 0.060000,1.800000,23.004406,15.600000
0.520000, 0.080000,2.400000,23.846964,15.600000
0.520000, 0.100000,3.000000,24.650333,15.600000
0.520000, 0.120000,3.600000,25.414513,15.600000
0.520000, 0.140000,4.200000,26.139505,15.600000
0.520000, 0.160000,4.800000,26.825308,15.600000
0.520000, 0.180000,5.400000,27.471922,15.600000
0.520000, 0.200000,6.000000,28.079347,15.600000
0.520000, 0.220000,6.600000,28.647584,15.600000
0.520000, 0.240000,7.200000,29.176632,15.600000
0.520000, 0.260000,7.800000,29.666491,15.600000
0.520000, 0.280000,8.400000,30.117161,15.600000
0.520000, 0.300000,9.000000,30.528643,15.600000
0.520000, 0.320000,9.600000,30.900936,15.600000
0.520000, 0.340000,10.200000,31.234040,15.600000
0.520000, 0.360000,10.800000,31.527956,15.600000
0.520000, 0.380000,11.400000,31.782683,15.600000
0.520000, 0.400000,12.000000,31.998221,15.600000
0.520000, 0.420000,12.600000,32.174570,15.600000
0.520000, 0.440000,13.200000,32.311731,15.600000
0.520000, 0.460000,13.800000,32.409703,15.600000
0.520000, 0.480000,14.400000,32.468486,15.600000
0.520000, 0.500000,15.000000,32.488080,15.600000
0.520000, 0.520000,15.600000,32.468486,15.600000
0.520000, 0.540000,16.200000,32.409703,15.600000
0.520000, 0.560000,16.800000,32.311731,15.600000
0.520000, 0.580000,17.400000,32.174570,15.600000
0.520000, 0.600000,18.000000,31.998221,15.600000
0.520000, 0.620000,18.600000,31.782683,15.600000
0.520000, 0.640000,19.200000,31.527956,15.600000
0.520000, 0.660000,19.800000,31.234040,15.600000
0.520000, 0.680000,20.400000,30.900936,15.600000
0.520000, 0.700000,21.000000,30.528643,15.600000
0.520000, 0.720000,21.600000,30.117161,15.600000
0.520000, 0.740000,22.200000,29.666491,15.600000
0.520000, 0.760000,22.800000,29.176632,15.600000
0.520000, 0.780000,23.400000,28.647584,15.600000
0.520000, 0.800000,24.000000,28.079347,15.600000
0.520000, 0.820000,24.600000,27.471922,15.600000
0.520000, 0.840000,25.200000,26.825308,15.600000
0.520000, 0.860000,25.800000,26.139505,15.600000
0.520000, 0.880000,26.400000,25.414513,15.600000
0.520000, 0.900000,27.000000,24.650333,15.600000
0.520000, 0.920000,27.600000,23.846964,15.600000
0.520000, 0.940000,28.200000,23.004406,15.600000
0.520000, 0.960000,28.800000,22.122659,15.600000
0.520000, 0.980000,29.400000,21.201724,15.600000
0.520000, 1.000000,30.000000,20.241600,15.600000
0.540000, 0.000000,0.000000,20.216400,16.200000
0.540000, 0.020000,0.600000,21.185901,16.200000
0.540000, 0.040000,1.200000,22.115831,16.200000
0.540000, 0.060000,1.800000,23.006190,16.200000
0.540000, 0.080000,2.400000,23.856977,16.200000
0.540000, 0.100000,3.000000,24.668192,16.200000
0.540000, 0.120000,3.600000,25.439836,16.200000
0.540000, 0.140000,4.200000,26.171909,16.200000
0.540000, 0.160000,4.800000,26.864410,16.200000
0.540000, 0.180000,5.400000,27.517340,16.200000
0.540000, 0.200000,6.000000,28.130698,16.200000
0.540000, 0.220000,6.600000,28.704484,16.200000
0.540000, 0.240000,7.200000,29.238699,16.200000
0.540000, 0.260000,7.800000,29.733343,16.200000
0.540000, 0.280000,8.400000,30.188415,16.200000
0.540000, 0.300000,9.000000,30.603916,16.200000
0.540000, 0.320000,9.600000,30.979845,16.200000
0.540000, 0.340000,10.200000,31.316202,16.200000
0.540000, 0.360000,10.800000,31.612989,16.200000
0.540000, 0.380000,11.400000,31.870203,16.200000
0.540000, 0.400000,12.000000,32.087846,16.200000
0.540000, 0.420000,12.600000,32.265918,16.200000
0.540000, 0.440000,13.200000,32.404418,16.200000
0.540000, 0.460000,13.800000,32.503347,16.200000
0.540000, 0.480000,14.400000,32.562704,16.200000
0.540000, 0.500000,15.000000,32.582490,16.200000
0.540000, 0.520000,15.600000,32.562704,16.200000
0.540000, 0.540000,16.200000,32.503347,16.200000
0.540000, 0.560000,16.800000,32.404418,16.200000
0.540000, 0.580000,17.400000,32.265918,16.200000
0.540000, 0.600000,18.000000,32.087846,16.200000
0.540000, 0.620000,18.600000,31.870203,16.200000
0.540000, 0.640000,19.200000,31.612989,16.200000
0.540000, 0.660000,19.800000,31.316202,16.200000
0.540000, 0.680000,20.400000,30.979845,16.200000
0.540000, 0.700000,21.000000,30.603916,16.200000
0.540000, 0.720000,21.600000,30.188415,16.200000
0.540000, 0.740000,22.200000,29.733343,16.200000
0.540000, 0.760000,22.800000,29.238699,16.200000
0.540000, 0.780000,23.400000,28.704484,16.200000
0.540000, 0.800000,24.000000,28.130698,16.200000
0.540000, 0.820000,24.600000,27.517340,16.200000
0.540000, 0.840000,25.200000,26.864410,16.200000
0.540000, 0.860000,25.800000,26.171909,16.200000
0.540000, 0.880000,26.400000,25.439836,16.200000
0.540000, 0.900000,27.000000,24.668192,16.200000
0.540000, 0.920000,27.600000,23.856977,16.200000
0.540000, 0.940000,28.200000,23.006190,16.200000
0.540000, 0.960000,28.800000,22.115831,16.200000
0.540000, 0.980000,29.400000,21.185901,16.200000
0.540000, 1.000000,30.000000,20.216400,16.200000
0.560000, 0.000000,0.000000,20.174400,16.800000
0.560000, 0.020000,0.600000,21.150555,16.800000
0.560000, 0.040000,1.200000,22.086867,16.800000
0.560000, 0.060000,1.800000,22.983337,16.800000
0.560000, 0.080000,2.400000,23.839963,16.800000
0.560000, 0.100000,3.000000,24.656746,16.800000
0.560000, 0.120000,3.600000,25.433686,16.800000
0.560000, 0.140000,4.200000,26.170782,16.800000
0.560000, 0.160000,4.800000,26.868036,16.800000
0.560000, 0.180000,5.400000,27.525447,16.800000
0.560000, 0.200000,6.000000,28.143014,16.800000
0.560000, 0.220000,6.600000,28.720739,16.800000
0.560000, 0.240000,7.200000,29.258620,16.800000
0.560000, 0.260000,7.800000,29.756659,16.800000
0.560000, 0.280000,8.400000,30.214854,16.800000
0.560000, 0.300000,9.000000,30.633206,16.800000
0.560000, 0.320000,9.600000,31.011716,16.800000
0.560000, 0.340000,10.200000,31.350382,16.800000
0.560000, 0.360000,10.800000,31.649205,16.800000
0.560000, 0.380000,11.400000,31.908185,16.800000
0.560000, 0.400000,12.000000,32.127322,16.800000
0.560000, 0.420000,12.600000,32.306615,16.800000
0.560000, 0.440000,13.200000,32.446066,16.800000
0.560000, 0.460000,13.800000,32.545674,16.800000
0.560000, 0.480000,14.400000,32.605438,16.800000
0.560000, 0.500000,15.000000,32.625360,16.800000
0.560000, 0.520000,15.600000,32.605438,16.800000
0.560000, 0.540000,16.200000,32.545674,16.800000
0.560000, 0.560000,16.800000,32.446066,16.800000
0.560000, 0.580000,17.400000,32.306615,16.800000
0.560000, 0.600000,18.000000,32.127322,16.800000
0.560000, 0.620000,18.600000,31.908185,16.800000
0.560000, 0.640000,19.200000,31.649205,16.800000
0.560000, 0.660000,19.800000,31.350382,16.800000
0.560000, 0.680000,20.400000,31.011716,16.800000
0.560000, 0.700000,21.000000,30.633206,16.800000
0.560000, 0.720000,21.600000,30.214854,16.800000
0.560000, 0.740000,22.200000,29.756659,16.800000
0.560000, 0.760000,22.800000,29.258620,16.800000
0.560000, 0.780000,23.400000,28.720739,16.800000
0.560000, 0.800000,24.000000,28.143014,16.800000
0.560000, 0.820000,24.600000,27.525447,16.800000
0.560000, 0.840000,25.200000,26.868036,16.800000
0.560000, 0.860000,25.800000,26.170782,16.800000
0.560000, 0.880000,26.400000,25.433686,16.800000
0.560000, 0.900000,27.000000,24.656746,16.800000
0.560000, 0.920000,27.600000,23.839963,16.800000
0.560000, 0.940000,28.200000,22.983337,16.800000
0.560000, 0.960000,28.800000,22.086867,16.800000
0.560000, 0.980000,29.400000,21.150555,16.800000
0.560000, 1.000000,30.000000,20.174400,16.800000
0.580000, 0.000000,0.000000,20.115600,17.400000
0.580000, 0.020000,0.600000,21.095558,17.400000
0.580000, 0.040000,1.200000,22.035519,17.400000
0.580000, 0.060000,1.800000,22.935480,17.400000
0.580000, 0.080000,2.400000,23.795444,17.400000
0.580000, 0.100000,3.000000,24.615409,17.400000
0.580000, 0.120000,3.600000,25.395376,17.400000
0.580000, 0.140000,4.200000,26.135345,17.400000
0.580000, 0.160000,4.800000,26.835315,17.400000
0.580000, 0.180000,5.400000,27.495287,17.400000
0.580000, 0.200000,6.000000,28.115261,17.400000
0.580000, 0.220000,6.600000,28.695236,17.400000
0.580000, 0.240000,7.200000,29.235213,17.400000
0.580000, 0.260000,7.800000,29.735192,17.400000
0.580000, 0.280000,8.400000,30.195173,17.400000
0.580000, 0.300000,9.000000,30.615155,17.400000
0.580000, 0.320000,9.600000,30.995139,17.400000
0.580000, 0.340000,10.200000,31.335124,17.400000
0.580000, 0.360000,10.800000,31.635112,17.400000
0.580000, 0.380000,11.400000,31.895101,17.400000
0.580000, 0.400000,12.000000,32.115091,17.400000
0.580000, 0.420000,12.600000,32.295084,17.400000
0.580000, 0.440000,13.200000,32.435078,17.400000
0.580000, 0.460000,13.800000,32.535073,17.400000
0.580000, 0.480000,14.400000,32.595071,17.400000
0.580000, 0.500000,15.000000,32.615070,17.400000
0.580000, 0.520000,15.600000,32.595071,17.400000
0.580000, 0.540000,16.200000,32.535073,17.400000
0.580000, 0.560000,16.800000,32.435078,17.400000
0.580000, 0.580000,17.400000,32.295084,17.400000
0.580000, 0.600000,18.000000,32.115091,17.400000
0.580000, 0.620000,18.600000,31.895101,17.400000
0.580000, 0.640000,19.200000,31.635112,17.400000
0.580000, 0.660000,19.800000,31.335124,17.400000
0.580000, 0.680000,20.400000,30.995139,17.400000
0.580000, 0.700000,21.000000,30.615155,17.400000
0.580000, 0.720000,21.600000,30.195173,17.400000
0.580000, 0.740000,22.200000,29.735192,17.400000
0.580000, 0.760000,22.800000,29.235213,17.400000
0.580000, 0.780000,23.400000,28.695236,17.400000
0.580000, 0.800000,24.000000,28.115261,17.400000
0.580000, 0.820000,24.600000,27.495287,17.400000
0.580000, 0.840000,25.200000,26.835315,17.400000
0.580000, 0.860000,25.800000,26.135345,17.400000
0.580000, 0.880000,26.400000,25.395376,17.400000
0.580000, 0.900000,27.000000,24.615409,17.400000
0.580000, 0.920000,27.600000,23.795444,17.400000
0.580000, 0.940000,28.200000,22.935480,17.400000
0.580000, 0.960000,28.800000,22.035519,17.400000
0.580000, 0.980000,29.400000,21.095558,17.400000
0.580000, 1.000000,30.000000,20.115600,17.400000
0.600000, 0.000000,0.000000,20.040000,18.000000
0.600000, 0.020000,0.600000,21.020784,18.000000
0.600000, 0.040000,1.200000,21.961536,18.000000
0.600000, 0.060000,1.800000,22.862256,18.000000
0.600000, 0.080000,2.400000,23.722944,18.000000
0.600000, 0.100000,3.000000,24.543600,18.000000
0.600000, 0.120000,3.600000,25.324224,18.000000
0.600000, 0.140000,4.200000,26.064816,18.000000
0.600000, 0.160000,4.800000,26.765376,18.000000
0.600000, 0.180000,5.400000,27.425904,18.000000
0.600000, 0.200000,6.000000,28.046400,18.000000
0.600000, 0.220000,6.600000,28.626864,18.000000
0.600000, 0.240000,7.200000,29.167296,18.000000
0.600000, 0.260000,7.800000,29.667696,18.000000
0.600000, 0.280000,8.400000,30.128064,18.000000
0.600000, 0.300000,9.000000,30.548400,18.000000
0.600000, 0.320000,9.600000,30.928704,18.000000
0.600000, 0.340000,10.200000,31.268976,18.000000
0.600000, 0.360000,10.800000,31.569216,18.000000
0.600000, 0.380000,11.400000,31.829424,18.000000
0.600000, 0.400000,12.000000,32.049600,18.000000
0.600000, 0.420000,12.600000,32.229744,18.000000
0.600000, 0.440000,13.200000,32.369856,18.000000
0.600000, 0.460000,13.800000,32.469936,18.000000
0.600000, 0.480000,14.400000,32.529984,18.000000
0.600000, 0.500000,15.000000,32.550000,18.000000
0.600000, 0.520000,15.600000,32.529984,18.000000
0.600000, 0.540000,16.200000,32.469936,18.000000
0.600000, 0.560000,16.800000,32.369856,18.000000
0.600000, 0.580000,17.400000,32.229744,18.000000
0.600000, 0.600000,18.000000,32.049600,18.000000
0.600000, 0.620000,18.600000,31.829424,18.000000
0.600000, 0.640000,19.200000,31.569216,18.000000
0.600000, 0.660000,19.800000,31.268976,18.000000
0.600000, 0.680000,20.400000,30.928704,18.000000
0.600000, 0.700000,21.000000,30.548400,18.000000
0.600000, 0.720000,21.600000,30.128064,18.000000
0.600000, 0.740000,22.200000,29.667696,18.000000
0.600000, 0.760000,22.800000,29.167296,18.000000
0.600000, 0.780000,23.400000,28.626864,18.000000
0.600000, 0.800000,24.000000,28.046400,18.000000
0.600000, 0.820000,24.600000,27.425904,18.000000
0.600000, 0.840000,25.200000,26.765376,18.000000
0.600000, 0.860000,25.800000,26.064816,18.000000
0.600000, 0.880000,26.400000,25.324224,18.000000
0.600000, 0.900000,27.000000,24.543600,18.000000
0.600000, 0.920000,27.600000,23.722944,18.000000
0.600000, 0.940000,28.200000,22.862256,18.000000
0.600000, 0.960000,28.800000,21.961536,18.000000
0.600000, 0.980000,29.400000,21.020784,18.000000
0.600000, 1.000000,30.000000,20.040000,18.000000
0.620000, 0.000000,0.000000,19.947600,18.600000
0.620000, 0.020000,0.600000,20.926105,18.600000
0.620000, 0.040000,1.200000,21.864671,18.600000
0.620000, 0.060000,1.800000,22.763298,18.600000
0.620000, 0.080000,2.400000,23.621986,18.600000
0.620000, 0.100000,3.000000,24.440735,18.600000
0.620000, 0.120000,3.600000,25.219545,18.600000
0.620000, 0.140000,4.200000,25.958416,18.600000
0.620000, 0.160000,4.800000,26.657348,18.600000
0.620000, 0.180000,5.400000,27.316341,18.600000
0.620000, 0.200000,6.000000,27.935395,18.600000
0.620000, 0.220000,6.600000,28.514510,18.600000
0.620000, 0.240000,7.200000,29.053687,18.600000
0.620000, 0.260000,7.800000,29.552924,18.600000
0.620000, 0.280000,8.400000,30.012222,18.600000
0.620000, 0.300000,9.000000,30.431581,18.600000
0.620000, 0.320000,9.600000,30.811001,18.600000
0.620000, 0.340000,10.200000,31.150483,18.600000
0.620000, 0.360000,10.800000,31.450025,18.600000
0.620000, 0.380000,11.400000,31.709628,18.600000
0.620000, 0.400000,12.000000,31.929293,18.600000
0.620000, 0.420000,12.600000,32.109018,18.600000
0.620000, 0.440000,13.200000,32.248805,18.600000
0.620000, 0.460000,13.800000,32.348652,18.600000
0.620000, 0.480000,14.400000,32.408561,18.600000
0.620000, 0.500000,15.000000,32.428530,18.600000
0.620000, 0.520000,15.600000,32.408561,18.600000
0.620000, 0.540000,16.200000,32.348652,18.600000
0.620000, 0.560000,16.800000,32.248805,18.600000
0.620000, 0.580000,17.400000,32.109018,18.600000
0.620000, 0.600000,18.000000,31.929293,18.600000
